Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng,$ Chg Opening,$ Chg Close,Star Ratings,Performed,$ Chg Open to Close,% Chg Open to Close
2010-05-13,Roadrunner Transportation Services Holdings ,RRTS,Baird/ BB&T Capital Markets/ Stifel Nicolaus,14.0,14.0,13.75,-1.79,0.0,-0.25,1,,-0.25,-1.7857142857142856
2010-05-13,TeleNav ,TNAV,J.P. Morgan/Deutsche Bank,8.0,9.0,9.8,22.5,1.0,1.8,1,,0.8,8.88888888888889
2010-05-14,JinkoSolar Holding ,JKS,Credit Suisse,11.0,11.0,11.01,0.09,0.0,0.01,1,,0.01,0.09090909090909091
2010-05-14,Kingtone Wireless Soultion ,KONE,Roth Capital Partners,4.0,4.0,3.94,-1.5,0.0,-0.06,1,,-0.06,-1.5
2010-05-14,Noranda Aluminum Holding ,NOR,BofA Merrill Lynch,8.0,8.3,8.8,10.0,0.3,0.8,1,,0.5,6.024096385542168
2010-05-20,57th Street Acquisiton ,SQTC.U,Morgan Joseph/Ladenburg Thalmann,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2010-05-20,Accretive Health ,AH,Goldman Sachs/Credit Suisse,12.0,12.0,12.74,6.17,0.0,0.74,1,,0.74,6.166666666666667
2010-05-20,ReachLocal ,RLOC,J.P. Morgan/BofA Merrill Lynch,13.0,13.0,12.66,-2.62,0.0,-0.34,1,,-0.34,-2.6153846153846154
2010-05-28,GenMark Diagnostics ,GNMK,Piper Jaffray,6.0,6.0,6.0,0.0,0.0,0.0,1,,0.0,0.0
2010-06-11,China New Borun ,BOR N,Piper Jaffray,7.0,7.0,7.0,0.0,0.0,0.0,1,,0.0,0.0
2010-06-15,CBOE Holdings ,CBOE,Goldman Sachs,29.0,32.8,32.49,12.03,3.8,3.49,3,,-0.3099999999999996,-0.9451219512195111
2010-06-16,BroadSoft ,BSFT,Goldman Sachs/Jefferies,9.0,8.25,8.3,-7.78,-0.75,-0.7,2,Missed,0.050000000000000044,0.6060606060606066
2010-06-17,Higher One Holdings ,ONE,Goldman Sachs,12.0,13.5,14.27,18.92,1.5,2.27,1,,0.77,5.703703703703704
2010-06-17,Oasis Petroleum ,OAS,Morgan Stanley/UBS Investment Bank,14.0,14.85,14.88,6.29,0.85,0.88,1,,0.030000000000000027,0.20202020202020218
2010-06-18,China Intelligent Lighting & Electronics ,CIL,Rodman & Renshaw.WestPark Capital,3.0,2.85,2.95,-1.67,-0.15,-0.05,1,,0.09999999999999999,3.508771929824561
2010-06-18,Motricity ,MOTR,J.P. Morgan/Golldman Sachs,10.0,9.89,9.26,-7.4,-0.11,-0.74,2,Missed,-0.63,-6.370070778564206
2010-06-24,Hudson Pacific Properties ,HPP,BofA Merrill Lych/Barclays Capital/Morgan Stanley,17.0,17.5,17.4,2.35,0.5,0.4,1,,-0.09999999999999998,-0.5714285714285714
2010-06-25,Fabrinet ,FN,Morgan Stanley/Deutsche Bank,10.0,10.95,10.75,7.5,0.95,0.75,1,,-0.19999999999999996,-1.8264840182648396
2010-06-29,Tesla Motors ,TSLA,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Deutsche Bank Securities",17.0,19.0,23.98,41.06,2.0,6.98,3,,4.98,26.21052631578948
2010-06-30,HiSoft Technology International ,HSFT,Deutsche Bank,10.0,10.27,10.4,4.0,0.27,0.4,1,,0.13,1.2658227848101267
2010-07-01,AutoNavi Holdings ,AMAP,Goldman Sachs,12.5,13.02,13.5,8.0,0.52,1.0,1,,0.48,3.686635944700461
2010-07-14,Oxford Resources Parntners L.P. ,OXF,Barclays Capital/Citi,18.5,18.25,17.96,-2.92,-0.25,-0.54,1,,-0.29000000000000004,-1.5890410958904113
2010-07-15,SMART Technologies ,SMT,Morgan Stanley/ Deutsche Bank Securities/ RBC Capital Markets/ BofA Merrill Lynch/ Credit Suisse,17.0,17.5,17.05,0.29,0.5,0.05,2,,-0.45,-2.571428571428571
2010-07-16,Qlink Technologies ,QLIK,Morgan Stanley/Citi/J.P. Morgan,10.0,12.0,12.8,28.0,2.0,2.8,3,,0.7999999999999998,6.666666666666665
2010-07-16,RealD ,RLD,J.P. Morgan/Piper Jaffrey,16.0,19.55,19.51,21.94,3.55,3.51,3,,-0.040000000000000036,-0.20460358056266
2010-07-20,Camelot Information Systems ,CIS,Goldman Sachs/Barclays Capital,11.0,10.01,10.65,-3.18,-0.99,-0.35,1,,0.64,6.393606393606394
2010-07-22,Ameresco ,AMRC,BofA Merril Lynch,10.0,10.33,10.17,1.7,0.33,0.17,1,,-0.16,-1.5488867376573088
2010-07-22,Green Dot ,GDOT,J.P. Morgan/Morgan Stanlry,36.0,42.1,43.99,22.19,6.1,7.99,3,,1.8900000000000006,4.489311163895488
2010-07-29,Chesapeake Midstream Partners ,CHKM,Citi/Morgan Stanley,21.0,22.25,22.4,6.67,1.25,1.4,1,,0.1499999999999999,0.674157303370786
2010-07-29,Envestnet ,ENV,Morgan Stanley/UBS Investment Bank/Barclays Capital,9.0,9.35,10.23,13.67,0.35,1.23,1,,0.88,9.411764705882353
2010-07-29,Molycorp ,MCP,Morgan Stanley/J.P. Morgan,14.0,13.25,12.85,-8.21,-0.75,-1.15,1,,-0.3999999999999999,-3.018867924528301
2010-08-03,Trius Therapeutics ,TSRX,Credit Suisse/Piper Jaffray,5.0,5.1,5.0,0.0,0.1,0.0,1,,-0.1,-1.9607843137254906
2010-08-05,Ambow Education Holding,AMBO,J.P. Morgan/ Goldman Sachs (Asia),10.0,10.04,9.25,-7.5,0.04,-0.75,2,Blowm,-0.79,-7.868525896414344
2010-08-05,Gordmans Stores,GMAD,Piper Jaffray/Wells Fargo Securities,11.0,11.0,11.03,0.27,0.0,0.03,2,Blowm,0.03,0.2727272727272727
2010-08-06,Intralink Holdings ,IL,Morgan Stanley/Deutsche Bank/Credit Suisse,13.0,10.0,9.61,-26.08,-3.0,-3.39,1,,-0.3900000000000001,-3.9000000000000012
2010-08-06,NuPathe ,PATH,Leerink Swann/Lazard Capital Markets,10.0,10.04,9.25,-7.5,0.04,-0.75,1,,-0.79,-7.868525896414344
2010-08-06,NXP Semiconductors NV ,NXPI,Credit Suisse/Goldman Sachs/Morgan Stanley,14.0,11.0,11.03,-21.21,-3.0,-2.97,1,,0.029999999999999805,0.272727272727271
2010-08-11,China Kanghui Holdings ,KH,Morgan Stanley/ Piper Jaffray,10.25,10.29,12.16,18.63,0.04,1.91,1,,1.8699999999999999,18.172983479105927
2010-08-11,MediaMind Technologies ,MDMD,J.P. Morgan/Deutsche Bank,11.5,10.5,11.0,-4.35,-1.0,-0.5,1,,0.5,4.761904761904762
2010-08-12,MakeMyTrip Limited ,MMYT,Morgan Stanley,14.0,22.0,26.45,88.93,8.0,12.45,1,Blowm,4.449999999999999,20.227272727272723
2010-08-12,RealPage ,RP,Credit Suisse/ Deutsche Bank Securities,11.0,13.0,14.52,32.0,2.0,3.52,1,,1.52,11.692307692307692
2010-08-13,Electromed,ELMD,Feltl and Company,4.0,4.05,3.98,-0.5,0.05,-0.02,1,,-0.07,-1.7283950617283952
2010-08-26,Whitestone REIT ,WSR,Wunderlich/Ladenburg Thalmann,12.0,12.0,11.5,-4.17,0.0,-0.5,1,,-0.5,-4.166666666666666
2010-09-17,SouFun Holdings Limited ,SFUN,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C,42.5,67.0,73.5,72.94,24.5,31.0,3,,6.5,9.701492537313433
2010-09-23,CoreSite Realty ,COR,Citi/BofA Merrill Lynch/RBC Capital Markets,16.0,16.0,16.01,0.06,0.0,0.01,1,,0.01,0.0625
2010-09-24,SciQuest ,SQI,Stifel Nicolaus Weisel,9.5,11.5,12.27,29.16,2.0,2.77,2,,0.77,6.695652173913044
2010-09-28,Amyris ,AMRS,Morgan Stanley/Goldman Sachs/J.P. Morgan,16.0,16.5,16.5,3.13,0.5,0.5,1,,0.0,0.0
2010-09-28,Country Style Cooking Restaurant Chain ,CCSC,BofA Merrill Lynch/ Credit Suisse,16.5,25.0,24.3,47.27,8.5,7.8,3,,-0.7000000000000002,-2.8000000000000007
2010-09-30,Elster Group ,ELT,Deutsche Bank Securities,13.0,13.0,13.75,5.77,0.0,0.75,1,,0.75,5.769230769230769
2010-09-30,Rhino Resources Partners ,RNO,Raymond James,20.5,20.5,21.1,2.93,0.0,0.6,1,,0.6,2.926829268292683
2010-10-01,China Ming Yang Wind Power Group ,MY,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,14.0,14.15,13.25,-5.36,0.15,-0.75,3,Missed,-0.9,-6.36042402826855
2010-10-01,ChinaCache International Holdings ,CCIH,BofA Merrill Lynch/ Deutsche Bank Securities,13.9,27.0,27.15,95.32,13.1,13.25,3,,0.15000000000000036,0.5555555555555569
2010-10-01,The KEYW Holding ,KEYW,SunTrust Robinson Humphrey,10.0,10.3,11.38,13.8,0.3,1.38,2,,1.0799999999999998,10.48543689320388
2010-10-07,Daqo New Energy ,DQ,Morgan Stanley,9.5,9.98,10.25,7.89,0.48,0.75,1,,0.27,2.7054108216432864
2010-10-08,Cazador Acquisition Corporation ,CAZAU,Rodman & Renshaw,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2010-10-08,Ellington Financial LLC ,EFC,Deutsche Bank Securities,22.5,21.5,21.75,-3.33,-1.0,-0.75,1,,0.25,1.1627906976744187
2010-10-08,Global Education & Technology Group ,GEDU,Credit Suisse/ BofA Merrill Lynch,10.5,12.0,12.2,16.19,1.5,1.7,3,,0.19999999999999996,1.6666666666666663
2010-10-12,Hicks Acquisition Company 11 ,HKACU,Citi/Deutsche Bank,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2010-10-14,Campus Crest Communities ,CCG,"Raymond James/ Citi/ Goldman, Sachs/ Barclay Capital/ RBC Capital Markets",12.5,12.5,12.51,0.08,0.0,0.01,1,,0.01,0.08
2010-10-15,Body Central ,BODY,Piper Jaffray/ Jefferies & Company,13.0,14.49,13.0,0.0,1.49,0.0,2,,-1.49,-10.28295376121463
2010-10-15,Tower International ,TOWR,Goldman Sachs/Citi/J.P. Morgan,13.0,13.55,13.0,0.0,0.55,0.0,1,,-0.55,-4.059040590405904
2010-10-19,NetSpend Holdings ,NTSP,"Goldman, Sachs/ BofA Merrill Lynch/ William Blair",11.0,13.0,13.0,18.18,2.0,2.0,2,,0.0,0.0
2010-10-19,ShangPharma ,SHP,Citi/ J.P. Morgan,15.0,15.0,12.75,-15.0,0.0,-2.25,3,Missed,-2.25,-15.0
2010-10-20,TAL Education Group ,XRS,Credit Suisse/ Morgan Stanley,10.0,14.0,15.0,50.0,4.0,5.0,2,,1.0,7.142857142857142
2010-10-21,Bravo Brio Restaurant Group ,BBRG,Jefferies & Company/ Piper Jaffray/ Wells Fargo Securities,14.0,14.5,15.9,13.57,0.5,1.9,2,,1.4,9.655172413793103
2010-10-21,Vera Bradley ,VRA,Baird/ Piper Jaffray,16.0,23.0,24.85,55.31,7.0,8.85,2,,1.8499999999999996,8.043478260869563
2010-10-22,Aegerion Pharmaceuticals ,AEGR,Leerink Swann/ Lazard Capital Markets,9.5,10.0,10.8,13.68,0.5,1.3,1,,0.8,8.0
2010-10-26,Mecox Lane Limited ,MCOX,Credit Suisse/ UBS Investment Bank,11.0,17.5,17.26,56.91,6.5,6.26,3,,-0.2400000000000002,-1.3714285714285726
2010-10-27,Pacific Biosciences of California ,PACB,J.P.Morgan/ Morgan Stanley,16.0,16.5,16.44,2.75,0.5,0.44,1,,-0.06,-0.36363636363636365
2010-10-28,ExamWorks Group ,EXAM,"Goldman, Sachs & Co./ Credit Suisse",16.0,16.75,16.8,5.0,0.75,0.8,2,,0.050000000000000044,0.2985074626865674
2010-10-28,SeaCube Container Leasing ,BOX,J.P. Morgan/ Citi/ Deutsche Bank Securities/ Wells Fargo Securities,10.0,11.0,11.0,10.0,1.0,1.0,1,,0.0,0.0
2010-10-29,Le Gaga Holdings Limited ,GAGA,BofA Merrill Lynch/ UBS Investment Bank,9.5,9.06,11.26,18.53,-0.44,1.76,3,,2.2,24.282560706401767
2010-11-02,Xueda Education Group ,XUE,Goldman Sachs (Asia) L.L.C.,9.5,14.3,12.5,31.58,4.8,3.0,3,,-1.7999999999999998,-12.587412587412587
2010-11-03,SinoTech Energy Limited ,CTE,Citi/ UBS Investment Bank/ Deutsche Bank Securities,8.5,8.5,6.86,-19.29,0.0,-1.64,2,Missed,-1.64,-19.294117647058822
2010-11-03,SodaStream International Ltd. ,SODA,J.P. Morgan/ Deutsche Bank Securities,20.0,24.75,24.12,20.6,4.75,4.12,2,,-0.6299999999999999,-2.545454545454545
2010-11-04,Costamare ,CMRE,Morgan Stanley/ BofA Merrill Lynch,12.0,12.02,11.85,-1.25,0.02,-0.15,1,,-0.16999999999999998,-1.4143094841930115
2010-11-05,Primo Water ,PRMW,Stifel Nicolaus Weisel,12.0,14.86,12.95,7.92,2.86,0.95,1,,-1.91,-12.85329744279946
2010-11-05,The Fresh Market ,TFM,BofA Merrill Lynch/J.P. Morgan/Goldman Sachs,22.0,34.0,32.11,45.95,12.0,10.11,3,,-1.8900000000000006,-5.558823529411766
2010-11-10,Noah Holdings Limited ,NOAH,J.P. Morgan/ BofA Merrill Lynch,12.0,15.0,15.99,33.25,3.0,3.99,3,,0.9900000000000002,6.600000000000001
2010-11-10,RDA Microelectronics ,RDA,Morgan Stanley/ Credit Suisse,9.0,10.11,10.75,19.44,1.11,1.75,2,,0.6399999999999999,6.330365974282888
2010-11-11,Complete Genomics ,GNOM,UBS Investment Bank/ Jefferies & Company,9.0,8.5,8.03,-10.78,-0.5,-0.97,1,,-0.47,-5.529411764705882
2010-11-11,Inph ,IPHI,Morgan Stanley.Deutsche Bank/Jefferies,12.0,15.13,15.3,27.5,3.13,3.3,3,,0.16999999999999993,1.123595505617977
2010-11-17,Bitauto Holdings Limited ,BITA,Citi/ UBS Investment Bank,12.0,12.0,12.45,3.75,0.0,0.45,3,Missed,0.45,3.75
2010-11-17,Booz Allen & Hamilton ,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,17.0,17.26,19.25,13.24,0.26,2.25,2,,1.99,11.529548088064889
2010-11-18,General Motors Company ,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,33.0,35.0,34.19,3.61,2.0,1.19,3,,-0.81,-2.3142857142857145
2010-11-18,LPL investmens ,LPLA,Goldman Sachs/Morgan Stanley,30.0,33.05,32.15,7.17,3.05,2.15,2,,-0.8999999999999999,-2.723146747352496
2010-11-19,Aeroflex Holdings ,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",13.5,12.67,12.67,-6.15,-0.83,-0.83,1,,0.0,0.0
2010-11-19,Lizhan Environmental ,LZEN,Maxim Group LLC,4.0,4.0,4.01,0.25,0.0,0.01,1,,0.01,0.25
2010-11-23,China Xiniya Fashion Limited ,XNY,Cowen,11.0,11.0,9.95,-9.55,0.0,-1.05,1,Missed,-1.05,-9.545454545454547
2010-11-23,Zogenix ,ZGNX,Wells Fargo Securities/ Leerink Swann,4.0,5.0,3.98,-0.5,1.0,-0.02,1,,-1.02,-20.400000000000002
2010-11-24,Anacor Pharmaceuticals ,ANAC,Citi/ Deutsche Bank Securities,5.0,5.0,5.09,1.8,0.0,0.09,1,,0.09,1.7999999999999998
2010-11-24,L&L Acquisition ,LLACQU,Morgan Joseph,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2010-11-24,SYSWIN ,SYSW,Morgan Stanley,7.0,7.0,6.2,-11.43,0.0,-0.8,1,,-0.8,-11.428571428571429
2010-12-02,FXCM ,FXCM,Credit Suisse/ J.P. Morgan/ Citi,14.0,15.0,14.85,6.07,1.0,0.85,1,Missed,-0.15000000000000002,-1.0000000000000002
2010-12-07,Targa Resources Investments ,TRGP,Barclays Capital,22.0,24.1,24.7,12.27,2.1,2.7,2,,0.6000000000000001,2.4896265560165975
2010-12-08,CTPartners Executive Search  ,CTP,William Blair & Company/ C.L. King & Associates,13.0,13.0,13.0,0.0,0.0,0.0,2,Missed,0.0,0.0
2010-12-08,E-Commerce China Dangdang ,DANG,Credit Suisse/ Morgan Stanley,16.0,24.5,29.91,86.94,8.5,13.91,3,,5.41,22.081632653061227
2010-12-08,Youku.com ,YOKU,Goldman Sachs (Asia),12.8,27.0,27.0,110.94,14.2,14.2,3,,0.0,0.0
2010-12-09,Bona Film Group Limited ,BONA,BofA Merrill Lynch/ J.P. Morgan,8.5,8.5,6.6,-22.35,0.0,-1.9,2,Missed,-1.9,-22.352941176470587
2010-12-09,First Republic Bank ,FRC,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan,25.5,27.25,27.92,9.49,1.75,2.42,1,,0.6699999999999999,2.458715596330275
2010-12-09,SemiLeds ,LEDS,BofA Merrill Lynch/ Barclays Capital/ Jefferies,17.0,23.14,25.76,51.53,6.14,8.76,3,,2.62,11.322385479688851
2010-12-10,FlatWorld Acquisition ,FTWAU,Rodman & Renshaw/ EarlyBirdCapital,10.0,10.0,10.01,0.1,0.0,0.01,1,,0.01,0.1
2010-12-10,Lentuo International ,LAS,Cowen/ HSBC,8.0,8.5,8.38,4.75,0.5,0.38,1,,-0.12,-1.4117647058823528
2010-12-10,Sky-mobi Limited  ,MOBI,Citi,8.0,6.0,6.0,-25.0,-2.0,-2.0,1,,0.0,0.0
2010-12-14,iSoftStone Holdings Limited ,ISS,UBS Investment Bank/ J.P. Morgan/ Morgan Stanley,13.0,16.0,16.2,24.62,3.0,3.2,2,,0.20000000000000018,1.250000000000001
2010-12-15,FleetCor Technologies ,FLT,"J.P. Morgan/ Goldman, Sachs",23.0,25.0,27.75,20.65,2.0,4.75,2,,2.75,11.0
2010-12-15,GAIN Capital Holdings ,GCAP,Morgan Stanley/Deutsche Bank,9.0,9.05,8.85,-1.67,0.05,-0.15,1,,-0.2,-2.209944751381215
2010-12-15,RigNet ,RNET,Deutsche Bank Securities/ Jefferies & Company,12.0,12.0,12.55,4.58,0.0,0.55,1,,0.55,4.583333333333334
2010-12-15,Walker & Dunlop ,WD,"Credit Suisse/ Keefe, Bruyette & Woods/ Morgan Stanley",10.0,9.9,9.9,-1.0,-0.1,-0.1,1,,0.0,0.0
2010-12-16,Swift Holdings?,SWFT,Morgan Stanley/ BofA Merrill Lynch/ Wells Fargo Securities,11.0,11.0,11.1,0.91,0.0,0.1,1,,0.1,0.9090909090909092
2010-12-16,Ventrus Biosciences ,VTUS,"Rodman & Renshaw, LLC/ National Securities",6.0,7.47,6.3,5.0,1.47,0.3,1,,-1.17,-15.66265060240964
2010-12-17,Fortegra Financial ,FRF,Piper Jaffray/ SunTrust Robinson Humphrey,11.0,11.0,11.0,0.0,0.0,0.0,1,,0.0,0.0
2010-12-17,"QR Energy, LP ",QRE,Wells Fargo Securities,20.0,19.9,19.6,-2.0,-0.1,-0.4,1,,-0.30000000000000004,-1.5075376884422114
2010-12-21,"Ossen Innovation Co., Ltd. ",OSN,"Global Hunter Securities, LLC/ Knight Capital Markets",4.5,4.74,4.25,-5.56,0.24,-0.25,1,,-0.49,-10.337552742616033
2011-01-13,American Assets Trust ,AAT,BofA Merrill Lynch/ Wells Fargo Securities/ Morgan Stanley,20.5,21.53,21.25,3.66,1.03,0.75,1,,-0.28,-1.3005109150023224
2011-01-26,Demand Media ,DMD,"Goldman, Sachs/ Morgan Stanley",17.0,23.5,22.68,33.41,6.5,5.68,3,,-0.8200000000000003,-3.4893617021276606
2011-01-26,Nielsen ,NSLN,J.P. Morgan/Morgan Stanley,23.0,24.75,25.01,8.74,1.75,2.01,2,,0.2599999999999998,1.0505050505050497
2011-01-28,BankUnited  ,BKU,"Morgan Stanley/ BofA Merrill Lynch/ Deutsche Bank Securities/ Goldman, Sachs",27.0,29.6,28.4,5.19,2.6,1.4,3,,-1.2000000000000002,-4.054054054054054
2011-01-28,BCD Semiconductor Manufacturing ,BCDS,Jefferies/ Stifel Nicolaus Weisel,10.5,10.52,10.5,0.0,0.02,0.0,3,Missed,-0.02,-0.19011406844106465
2011-01-28,InterXion Holding N.V.  ,INXN,BofA Merrill Lynch/ Citi/ Barclays Capital,13.0,14.5,13.8,6.15,1.5,0.8,3,,-0.7,-4.827586206896552
2011-01-28,Adecoagro S.A.,AGRO,Credit Suisse/ Morgan Stanley/ Itau BBA / Deutsche Bank Securities,11.0,10.75,12.0,9.09,-0.25,1.0,1,,1.25,11.627906976744185
2011-02-02,Epocrates ,EPOC,J.P.Morgan/ Piper Jaffray,16.0,20.0,21.96,37.25,4.0,5.96,3,,1.96,9.8
2011-02-02,NeoPhotonics ,NPTN,BofA Merrill Lynch/ Deutsche Bank Securities,11.0,14.0,13.25,20.45,3.0,2.25,3,,-0.75,-5.357142857142857
2011-02-03,Pacira Pharmaceuticals ,PCRX,Barclays Capital/ Piper Jaffray,7.0,7.0,7.02,0.29,0.0,0.02,1,,0.02,0.2857142857142857
2011-02-03,Tornier B.V. ,TRNX,BofA Merrill Lynch/J.P. Morgan,19.0,19.0,18.05,-5.0,0.0,-0.95,3,Missed,-0.95,-5.0
2011-02-03,Trunkbow International Holdings ,TBOW,Roth Capital Partners,5.0,4.65,4.74,-5.2,-0.35,-0.26,1,,0.08999999999999997,1.9354838709677409
2011-02-04,Endocyte ,ECYT,RBC Capital Markets/ Leerink Swann,6.0,6.4,7.73,28.83,0.4,1.73,1,,1.33,20.78125
2011-02-04,BG Medicine ,BGMD,Lazard Capital Markets,7.0,7.38,8.05,15.0,0.38,1.05,1,,0.67,9.07859078590786
2011-02-08,China Century Dragon Media ,CDM,WestPark Capital/I-Bankers Securities,5.25,5.25,5.3,0.95,0.0,0.05,1,,0.05,0.9523809523809524
2011-02-08,Imperial Holdings ,IFT,FBR Capital Markets,10.75,10.75,10.81,0.56,0.0,0.06,1,,0.06,0.5581395348837209
2011-02-09,Gevo ,GEVO,UBS Investment Bank/ Piper Jaffray/ Citi,15.0,15.6,16.44,9.6,0.6,1.44,2,,0.84,5.384615384615384
2011-02-09,Summit Hotel Properties ,INN,Deutsche Bank Securities/ Baird/ RBC Capital Markets,9.75,9.9,9.69,-0.62,0.15,-0.06,1,,-0.21,-2.121212121212121
2011-02-10,Fluidigm ,FLDM,Deutsche Bank Securities/ Piper Jaffray,13.5,13.5,14.02,3.85,0.0,0.52,1,,0.52,3.851851851851852
2011-02-11,AcelRx Pharmaceuticals ,ACRX,Piper Jaffray,5.0,5.0,4.55,-9.0,0.0,-0.45,1,,-0.45,-9.0
2011-02-11,Kinder Morgan,KMI,"Goldman, Sachs/ Barclays Capital",30.0,31.7,31.05,3.5,1.7,1.05,2,,-0.6499999999999999,-2.0504731861198735
2011-02-11,Kips Bay Medical ,KIPS,"Rodman & Renshaw, LLC/ Newbridge Securities Corporation",8.0,8.0,7.93,-0.88,0.0,-0.07,1,,-0.07,-0.8750000000000001
2011-02-15,Zuoan Fashion Limited ,ZA,Cowen ,7.0,7.0,7.04,0.57,0.0,0.04,1,,0.04,0.5714285714285714
2011-02-16,RLJ Acquisition ,RLJAU,Lazard Capital Markets,10.0,10.0,10.02,0.2,0.0,0.02,1,,0.02,0.2
2011-02-22,China VantagePoint Acquisition,CHVF,EarlyBirdCapital,6.0,5.99,5.99,-0.17,-0.01,-0.01,1,,0.0,0.0
2011-02-25,Solar Senior Capital Ltd. ,SUNS,Citi/ Wells Fargo Securities/ Deutsche Bank Securitie/ SunTrust Robinson Humphrey,20.0,19.7,19.6,-2.0,-0.3,-0.4,1,,-0.10000000000000003,-0.5076142131979697
2011-03-10,HCA Holdings  ,HCA,"BofA Merrill Lynch/ Citi/ J.P. Morgan/ Barclays Capital/ Credit Suisse/ Deutsche Bank Securities/ Goldman, Sachs/ Morgan Stanley/ Wells Fargo Securities",30.0,31.2,31.02,3.4,1.2,1.02,2,,-0.17999999999999994,-0.5769230769230766
2011-03-11,MagnaChip Semiconductor ,MX,Barclays Capital/ Deutsche Bank Securities,14.0,14.0,14.01,0.07,0.0,0.01,1,,0.01,0.07142857142857142
2011-03-17,Cornerstone OnDemand ,CSOD,"Goldman, Sachs/ Barclays Capital",13.0,18.0,19.07,46.69,5.0,6.07,2,,1.0700000000000003,5.9444444444444455
2011-03-21,Lone Oak Acquisition ,LOKAF,EarlyBirdCapita,8.0,8.03,7.98,-0.25,0.03,-0.02,1,,-0.05,-0.6226650062266501
2011-03-25,ServiceSource International ,SREV,Morgan Stanley/ Deutsche Bank Securities,10.0,13.65,12.18,21.8,3.65,2.18,3,,-1.4699999999999998,-10.769230769230766
2011-03-25,Prime Acquisition ,PACQU,Chardan Capital Markets,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2011-03-30,Apollo Global Management ,APO,"Goldman, Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Citi/ Credit Suisse/ Deutsche Bank Securities/ UBS Investment Bank",19.0,18.7,18.2,-4.21,-0.3,-0.8,1,,-0.5,-2.6737967914438503
2011-03-30,Qihoo 360 Technology ,QIHU,UBS Investment Bank/ Citi,14.5,27.0,34.0,134.48,12.5,19.5,3,,7.0,25.925925925925924
2011-04-01,GNC Holdings ,GNC,"Goldman, Sachs & Co. / J.P. Morgan",16.0,16.6,16.75,4.69,0.6,0.75,2,,0.15000000000000002,0.9036144578313254
2011-04-01,Preferred Apartment Communities ,APTS,Wunderlich Securities,10.0,10.0,9.85,-1.5,0.0,-0.15,1,,-0.15,-1.5
2011-04-04,Tranzyme   ,TZYM,Citi,4.0,4.0,4.0,0.0,0.0,0.0,1,,0.0,0.0
2011-04-07,SandRidge Mississippian Trust I  ,SDT, Raymond James/ Morgan Stanley ,21.0,21.75,24.21,15.29,0.75,3.21,2,,2.46,11.310344827586206
2011-04-08,"CVR Partners, LP ",UAN,"Morgan Stanley/ Barclays Capital/ Goldman, Sachs & Co.",16.0,18.0,17.55,9.69,2.0,1.55,3,,-0.44999999999999996,-2.5
2011-04-08,Golar LNG Partners LP ,GMLP,Citi/ BofA Merrill Lynch/ Morgan Stanley,22.5,24.5,24.85,10.44,2.0,2.35,1,Missed,0.3500000000000001,1.4285714285714288
2011-04-08,PennantPark Floating Rate Capital Ltd. ,PFLT,Morgan Stanley/ SunTrust Robinson Humphrey/ UBS Investment Bank,15.0,14.11,13.4,-10.67,-0.89,-1.6,1,,-0.7100000000000001,-5.031892274982283
2011-04-13,SCG Financial Acquisition ,SCGQU,Lazard Capital Markets/ Ladenburg Thalmann,10.0,10.0,10.0,0.0,0.0,0.0,1,,0.0,0.0
2011-04-14,Arcos Dorados Holdings ,ARCO,BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley/ Itau BBA/ Citi,17.0,21.0,21.2,24.71,4.0,4.2,3,,0.20000000000000018,0.9523809523809532
2011-04-14,Box Ships ,TEU,UBS Investment Bank/ Morgan Stanley,12.0,12.0,11.0,-8.33,0.0,-1.0,1,,-1.0,-8.333333333333332
2011-04-14,TMS International ,TMS,BofA Merrill Lynch/Credit Suisse/J.P. Morgan,13.0,12.4,12.58,-3.23,-0.6,-0.42,1,,0.18,1.4516129032258063
2011-04-14,Zipcar ,ZIP,Goldman Sachs/J.P. Morgan,18.0,29.0,28.0,55.56,11.0,10.0,3,,-1.0,-3.4482758620689653
2011-04-15,Ellie Mae ,ELLI,Barclays Capital,6.0,6.0,6.77,12.83,0.0,0.77,1,,0.77,12.833333333333332
2011-04-15,Sequans Communications S.A. ,SQNS,UBS Investment Bank/ Jefferies,10.0,9.0,8.25,-17.5,-1.0,-1.75,2,Missed,-0.75,-8.333333333333332
